user_id,assembly,c,c#,c++,css,go,haskell,html,java,javascript,objective-c,php,powershell,python,ruby,swift,sql
jgallen23,0,0.000671592,0,0,0,0,0,0,0,0.282068502,0.0080591,0,0,0.010745467,0,0,0
JGarrido,0,0,0,0,0.011764706,0,0,0,0.138235294,0.252941176,0,0,0,0,0,0,0
jgautsch,0,0.00591716,0,0.034023669,0.019230769,0,0,0.029585799,0,0.122781065,0,0,0,0,0.078402367,0,0
jgehring,0,0.11829436,0,0.218707015,0,0,0,0.031636864,0,0.020632737,0,0,0,0,0,0,0
jgfntu,0,0.142041399,0,0.030692363,0,0,0,0,0.04496788,0,0.000713776,0,0,0,0,0,0
jghazarian,0,0.021097046,0,0.023206751,0,0,0,0,0.037974684,0.147679325,0.065400844,0,0,0,0,0,0
jgillich,0,0,0,0,0.01713198,0,0,0.020304569,0,0.046319797,0,0.018401015,0,0.015228426,0.008883249,0,0
jgillman,0,0,0,0,0.011811024,0,0,0,0,0.119685039,0,0.029133858,0,0.08503937,0.056692913,0,0
jglovier,0,0,0,0,0.151666667,0,0,0.1225,0,0.0175,0,0.016666667,0,0,0.004166667,0,0
jgm,0,0.042789223,0,0,0,0,0.27496038,0.045166403,0,0,0,0,0,0,0.045958796,0,0
jgmize,0,0,0,0,0,0.069801616,0,0.035268185,0,0,0,0,0,0.159441587,0,0,0
jgoldfar,0,0.001086957,0,0.039130435,0,0,0,0.076086957,0,0.014130435,0,0,0,0.019565217,0,0,0
jgoux,0,0,0,0,0,0,0,0,0,0.19047619,0,0,0,0,0,0,0
Jgs92692,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0
JGTM2017,0,0.005747126,0.028735632,0,0,0.045977011,0,0,0,0,0.066091954,0,0.00862069,0.014367816,0,0,0
jgw96,0,0,0,0.024956971,0,0.011187608,0,0.032702238,0,0.204819277,0,0,0,0.012048193,0,0,0
jgworks,0,0.145833333,0,0,0,0.208333333,0,0.166666667,0,0.041666667,0,0,0,0.020833333,0,0.083333333,0
jhabdas,0,0,0,0,0.038631347,0.018211921,0,0.06401766,0,0.090507726,0,0.01214128,0,0.011589404,0.001655629,0,0
jhannah01,0,0.06367713,0,0,0,0,0,0,0.083408072,0.003587444,0.0367713,0.0367713,0,0.212556054,0,0,0
jharding,0,0,0,0,0.027055151,0,0,0,0,0.424557752,0,0,0,0,0,0,0
jhaynie,0,0,0,0,0.001166181,0.12361516,0,0,0,0.099125364,0,0,0,0,0,0,0
jhays,0,0,0,0,0,0,0,0,0,0,0.128571429,0,0,0,0,0.4,0
jhchen,0,0,0,0,0,0.111111111,0,0,0,0.416666667,0,0.027777778,0,0,0,0,0
jhcmine,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06855792,0,0,0
jhdrn,0,0,0,0,0,0,0,0,0.011244378,0.124437781,0,0.000749625,0,0,0,0,0
jhead12,0,0,0,0,0.01932713,0,0,0.016463851,0,0.209735147,0,0.059413028,0,0.013600573,0,0,0
jhelwig,0,0,0,0,0.046610169,0,0,0,0,0.033898305,0,0,0,0,0.122881356,0,0
jhen0409,0,0.010089686,0,0.008408072,0,0,0,0,0.005044843,0.209080717,0,0,0,0,0.007286996,0,0
jhenahan,0,0,0,0.006141249,0,0,0.256908905,0,0,0.024564995,0,0.002047083,0,0,0.035823951,0,0
jhenry,0,0,0,0,0,0,0,0,0,0.1625,0,0,0,0.046875,0.103125,0,0
jhermann,0,0,0,0,0,0,0,0,0,0.008138904,0,0,0,0.308193163,0,0,0
jhermsmeier,0,0.031050228,0,0.017351598,0.031050228,0,0,0,0,0.288584475,0,0,0,0,0.042922374,0,0
jhernandezb,0,0,0.003156566,0,0,0.184343434,0,0,0,0.063131313,0,0,0,0,0,0,0
jhersh,0,0.006422018,0,0,0.026605505,0,0,0.02293578,0,0.005504587,0.116513761,0,0,0,0.094495413,0.171559633,0
jheuer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377272727,0,0
jhezjkp,0,0,0,0,0,0.05158371,0,0,0.114027149,0.013574661,0,0,0,0.18280543,0.025339367,0.018099548,0
jhiggins-thrillist,0,0.024826216,0,0.042701092,0.034756703,0,0,0,0,0.249255214,0,0,0,0.026812314,0.030784508,0,0
jhirbour,0,0,0,0,0,0,0,0.085526316,0,0.006578947,0,0.052631579,0,0,0.335526316,0,0
jhnns,0,0,0,0,0,0,0.034,0.015,0,0.431,0,0,0,0,0,0,0
jhnsntmthy,0,0,0,0,0.06980961,0,0,0.020852221,0,0.15049864,0,0.02175884,0,0,0.050770626,0,0
jhnvz,0,0,0,0,0,0,0,0,0,0.097616345,0,0,0,0,0.281498297,0,0
jhoff,0,0,0,0,0,0,0,0,0,0.118149466,0,0.2113879,0,0,0,0,0
jhonconal,0,0,0,0.118017309,0,0,0,0,0.139260425,0.02281668,0.025963808,0,0,0,0,0.028324154,0
jhoshina,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
JHotterbeekx,0,0,0.085365854,0,0,0,0,0,0,0.243902439,0,0.012195122,0,0,0,0,0
jhowarth,0,0.068376068,0,0,0,0,0,0,0.068376068,0,0,0,0,0.076923077,0,0,0
jhrr,0,0.014532243,0,0,0,0,0.035422343,0,0,0.060853769,0,0,0,0.146230699,0,0,0
jhsu,0,0,0,0,0.018518519,0,0,0.013117284,0,0.212191358,0,0,0,0,0.037808642,0,0
jhsx,0,0,0,0,0.038167939,0.122137405,0,0,0.099236641,0,0,0,0,0,0,0,0
jhubert,0,0,0,0,0.019008264,0,0,0,0.008264463,0.030578512,0,0,0,0,0.241322314,0,0
jhuckabee,0,0.014629948,0,0,0,0,0,0,0,0.153184165,0,0,0,0,0.155765921,0,0
jiahao,0,0,0,0.016200295,0,0,0,0,0,0,0,0,0,0.044182622,0,0,0
jiahui90,0,0,0,0,0,0,0,0,0.300330033,0.028052805,0.03630363,0,0,0,0,0,0
JiaJiaJiang,0,0,0,0,0,0,0,0,0,0.305343511,0,0.076335878,0,0.045801527,0,0,0
JiamingSuen,0,0,0,0.291581109,0,0,0,0.004106776,0,0,0,0,0,0,0,0,0
jian-en,0,0,0,0,0,0,0,0.053793103,0,0.037241379,0,0,0,0.270344828,0,0,0
JianCheng,0,0,0,0.154471545,0,0,0,0.06504065,0,0.113821138,0,0,0,0.089430894,0,0,0
jiandao7114,0,0,0,0,0.025700935,0.009345794,0,0,0.007009346,0.081775701,0,0.028037383,0,0.114485981,0.018691589,0,0
jianfengye,0,0.068,0.056,0.034666667,0,0.144,0,0,0.029333333,0.034666667,0,0.128,0,0,0,0,0
jiangchris,0,0,0,0,0,0,0,0.004201681,0,0.012605042,0,0,0,0.149159664,0,0,0
jiangfeng1124,0,0,0,0.114893617,0.00212766,0,0,0.019148936,0.045744681,0.037234043,0.007446809,0,0,0.05,0,0,0
jianghuiliang,0,0,0,0,0,0.25,0,0,0,0,0,0.125,0,0.041666667,0,0,0
jiangplus,0,0,0,0,0.016194332,0,0,0,0,0.196356275,0.020242915,0,0,0.125506073,0.05465587,0,0
jianwoo,0,0,0,0,0,0,0,0,0,0,0.194828623,0,0,0,0,0.092002405,0
jianyuan,0,0,0,0.000952381,0.002857143,0.102857143,0,0,0,0.035238095,0,0,0,0.08,0.007619048,0,0
jianzwang,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0.153846154,0.192307692,0,0
jiaoyilun,0,0.004535147,0,0.001511716,0.010582011,0,0,0.040816327,0.247921391,0,0,0,0,0.0287226,0,0,0
jiashuw,0,0,0,0,0.101321586,0,0,0.030837004,0.039647577,0.052863436,0.022026432,0,0,0,0.030837004,0.105726872,0
JiayingZeng,0,0,0,0,0.04379562,0,0,0.018248175,0,0.427007299,0,0,0,0,0,0,0
jiaz,0,0.028142589,0,0.02532833,0,0.032833021,0,0.018761726,0.003752345,0.199812383,0.013133208,0,0,0.019699812,0,0,0
jibi,0.013586957,0.298913043,0,0.038043478,0,0,0,0,0,0.014945652,0,0,0,0.029891304,0.09375,0,0
jibsen,0.014577259,0.20505345,0,0.141885326,0.017492711,0,0,0,0,0,0,0,0,0,0,0,0
jiceb,0,0,0,0,0,0,0,0,0,0,0,0.104651163,0,0,0,0,0
jicknan,0,0,0,0,0,0,0,0,0.077702703,0.064189189,0.010135135,0,0,0.02027027,0,0,0
jide,0,0,0,0,0.001953125,0,0,0,0,0.267578125,0.009114583,0.01953125,0,0,0.020833333,0,0
jie,0,0,0,0,0.014174344,0.000708717,0,0.017009213,0,0.144578313,0,0.016300496,0,0.150956768,0,0.002126152,0
jiegec,0,0,0.026894866,0.046454768,0.053789731,0,0,0.061124694,0.034229829,0.035452323,0.030562347,0,0,0.014669927,0.140586797,0,0
jiffyjeff,0,0.05362776,0,0,0.047318612,0.059936909,0,0,0,0.025236593,0.015772871,0,0,0.063091483,0,0,0
jihobak,0,0,0,0.016314199,0,0,0,0.003625378,0,0.001812689,0,0,0,0.16918429,0,0,0
jiji262,0,0,0,0,0.004243281,0,0,0.033239038,0,0.180339463,0,0.038189533,0,0,0,0,0
jiko,0,0,0,0,0.022243714,0.034816248,0,0.037717602,0,0.044487427,0,0.001934236,0,0.242746615,0.03868472,0,0
JiLiZART,0,0,0,0,0.019713262,0,0,0.060035842,0,0.202508961,0,0,0,0.009856631,0,0.062724014,0
jim-rhoades,0,0,0,0,0,0,0,0,0,0,0.097014925,0,0,0,0,0.313432836,0
jim-y,0,0,0,0,0.02173913,0,0,0.038647343,0,0.280193237,0,0,0,0,0,0,0
JimAllanson,0,0.015625,0,0.0234375,0,0.016335227,0,0,0.019886364,0.213778409,0,0,0,0.021306818,0,0,0
JimBlaney,0,0,0.024464832,0,0.016309888,0,0,0.066258919,0.046890928,0.161060143,0,0,0,0,0,0,0
JimBobSquarePants,0,0.012345679,0.189733593,0,0.006497726,0,0,0,0,0.078622482,0,0,0,0,0,0,0
jimbog,0.046462513,0,0,0,0.002111932,0,0,0,0.021119324,0.237592397,0,0,0,0.038014784,0.010559662,0,0
JimDabell,0,0,0.130434783,0,0.086956522,0,0,0,0,0,0,0,0,0,0,0,0
jimeh,0,0,0,0,0.020869565,0.01826087,0,0.019130435,0,0.02,0,0.00173913,0,0,0.227826087,0,0
jimfleming,0,0.010799136,0,0.01799856,0,0,0,0.014398848,0,0.107271418,0,0,0,0.118790497,0,0,0
JimFung,0,0,0.013961606,0,0.02443281,0,0,0.02617801,0.003490401,0.268760908,0,0,0,0,0,0,0
Jimimimi,0,0,0,0.023809524,0.067765568,0,0,0.066849817,0,0.169413919,0,0.016483516,0,0.012820513,0,0,0
jimjarry,0,0,0,0,0.04587156,0,0,0.02293578,0,0,0.211009174,0,0,0,0,0.073394495,0
jimjeffers,0,0,0,0,0,0,0,0,0,0.117304493,0.021630616,0,0,0,0.150582363,0,0
JimMorrison723,0,0,0,0,0,0,0,0,0,0.125,0,0.115384615,0,0,0,0,0
jimmygoodboy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jimmykuu,0,0,0,0,0,0.232394366,0,0,0,0.112676056,0,0,0,0.003521127,0,0,0
jimmymcdermott,0,0,0,0,0.207792208,0,0,0.051948052,0,0.077922078,0,0,0,0,0.064935065,0,0
jimmynotjim,0,0,0.020588235,0,0.059803922,0,0,0.089215686,0,0.03627451,0,0.018627451,0,0,0,0,0
jimmysawczuk,0,0,0,0,0.070967742,0.274654378,0,0.051612903,0,0.0359447,0,0.015668203,0,0,0,0,0
jimneath,0,0,0,0.016299919,0,0,0,0.02200489,0,0.024449878,0,0,0,0,0.283618582,0,0
jimpick,0,0,0,0,0.029411765,0,0,0.014231499,0,0.299810247,0,0,0,0.032258065,0,0,0
JimRoepcke,0,0,0,0,0,0,0,0,0,0,0.145679012,0,0,0.022222222,0,0.266666667,0
jimrubenstein,0,0,0,0,0,0,0,0,0,0.16507177,0,0.126794258,0,0.06937799,0,0,0
jimthedev,0,0,0,0,0,0,0,0.038116592,0,0.226457399,0,0.001494768,0,0.002242152,0,0,0
jimtla,0,0.005128205,0,0,0,0.044444444,0,0,0.018803419,0.075213675,0.006837607,0,0,0,0.001709402,0,0
jimxl,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0
jin,0,0,0,0,0.014073495,0.022673964,0.039093041,0,0.073494918,0.06567631,0,0,0,0.014855356,0.081313526,0,0
jin5bps,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
jincod,0,0,0.073022312,0,0.029073698,0,0,0,0,0.108181204,0,0,0.07234618,0,0,0,0
jindulys,0,0,0,0,0,0.016046213,0,0,0.00449294,0.012195122,0.036585366,0,0,0,0.005134788,0.334403081,0
jingsam,0,0,0,0,0.0344,0,0,0,0.0144,0.2352,0,0,0,0,0,0,0
jinleileiking,0,0,0.021628499,0,0,0.103053435,0,0.038167939,0.01653944,0.048346056,0,0.054707379,0,0.034351145,0.092875318,0,0
jinqiangshou,0,0.02771855,0,0.010660981,0.004264392,0,0,0.017057569,0.019189765,0.098081023,0,0.021321962,0,0,0,0,0
jinthagerman,0,0,0,0,0,0,0,0,0,0.15,0.233333333,0,0,0,0.083333333,0,0
jinyanzi,0,0.023255814,0,0.19379845,0,0,0,0.069767442,0,0,0,0,0,0.062015504,0,0,0
jinzaizhichi,0,0.008206331,0,0.015826495,0,0.015826495,0,0,0.001172333,0.055099648,0,0.023446659,0,0.015240328,0,0,0
jipipayo,0,0,0,0,0,0,0,0,0.013986014,0,0,0.216783217,0,0,0,0,0
jiraiyame,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0.011111111,0,0,0
jirimasek,0,0,0,0,0,0,0,0,0.305555556,0.111111111,0,0,0,0,0,0,0
jirinovak,0,0,0,0,0,0,0,0,0,0.109375,0,0.046875,0,0,0.078125,0,0
jiripospisil,0,0.009454545,0.008727273,0,0,0,0,0,0.049454545,0.197090909,0,0,0,0,0.042181818,0,0
jirkamarsik,0,0.003773585,0.026415094,0.005660377,0.012264151,0,0.033018868,0.028301887,0.004716981,0.027358491,0,0,0,0.122641509,0,0,0
jirutka,0.027859238,0.018328446,0,0,0.01686217,0,0,0.020527859,0.051319648,0,0,0,0,0.036656891,0.08431085,0,0
jisaacks,0,0,0,0,0.024875622,0,0,0.015754561,0,0.095356551,0,0.019900498,0,0.034825871,0.016583748,0,0
jitendravyas,0,0,0,0,0.09057971,0,0,0.046195652,0,0.110507246,0,0.025362319,0,0.015398551,0.000905797,0,0
jithinmk,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0
jits,0,0,0,0,0,0.050909091,0,0,0.043636364,0.054545455,0,0,0,0,0.061818182,0,0
jixiangac,0,0,0,0,0.013574661,0,0,0,0,0.430995475,0.03280543,0,0,0.029411765,0.009049774,0,0
jiyee,0,0,0.020356234,0.025445293,0,0,0,0.022052587,0,0.038167939,0.201017812,0,0,0.089906701,0.016963528,0.017811705,0
jiyinyiyong,0,0,0,0,0,0.013828868,0,0,0,0.093344857,0,0,0,0.019014693,0,0,0
jjanssen,0,0,0,0,0,0,0,0.012273902,0,0.163436693,0,0,0,0.129844961,0,0,0
jjcall,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0
jjcang,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jjclark1982,0,0.005323869,0,0,0.013309672,0,0,0.041703638,0,0.173913043,0,0,0,0.036379769,0,0.025732032,0
jjcoellov,0,0,0,0,0,0,0,0.212121212,0.121212121,0.181818182,0,0.060606061,0,0,0,0,0
jjdstr,0,0,0,0,0.131578947,0,0,0,0.184210526,0.026315789,0,0,0,0,0,0,0
JJediny,0,0,0,0.013574661,0.011635423,0,0,0.020685197,0,0.003232062,0,0,0,0.119586296,0.009049774,0,0
jjfiv,0,0.030269058,0,0.039237668,0,0,0,0.088565022,0.261210762,0.047085202,0,0,0,0.031390135,0,0,0
jjg,0,0,0,0,0,0,0,0,0,0.14953271,0.011214953,0,0,0.158878505,0,0,0
jjgod,0,0.141784038,0,0.040375587,0.007511737,0.020657277,0,0,0,0.05915493,0.049765258,0,0,0.092018779,0.000938967,0,0
jjjjw,0,0,0,0,0.020590868,0,0.006266786,0,0,0.346463742,0.017905103,0,0,0.022381379,0.046553268,0,0
jjmalina,0,0,0,0,0.016339869,0.02369281,0,0.022875817,0,0.076797386,0,0,0,0.306372549,0,0,0
jjmmkk,0,0,0,0,0,0,0,0,0,0.18852459,0,0.090163934,0,0.036885246,0.053278689,0,0
jjnsn,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
jjrob13,0,0.030125523,0.024267782,0.045188285,0,0,0,0,0.00251046,0.005020921,0.010041841,0,0,0.30041841,0,0,0
jjv,0,0,0,0,0,0,0,0,0,0.127272727,0,0,0,0,0.163636364,0,0
jjyr,0.009541985,0.015267176,0,0,0.018129771,0.102099237,0,0.020992366,0.013358779,0.017175573,0,0,0,0.096374046,0.047709924,0,0
jk,0,0,0,0,0.004253057,0,0,0.022860181,0,0.008506114,0.182349814,0.013290803,0,0.003189793,0.03774588,0,0
jk2K,0,0.025854109,0,0,0.031394275,0,0,0.018467221,0.01754386,0.025854109,0,0.027700831,0,0.002770083,0.01754386,0.120960295,0
jkahn,0,0.006743738,0,0,0.019267823,0,0,0,0.006743738,0,0,0,0,0.416184971,0.026011561,0,0
jkanive,0,0,0.003849856,0,0.034648701,0,0,0.14533205,0,0.014436959,0,0,0,0.1626564,0.010587103,0,0
jkatzer,0,0.031300161,0,0.00882825,0,0,0,0,0.03611557,0.073836276,0.030497592,0,0,0.251203852,0,0,0
jkcorrea,0,0,0.013215859,0,0.004405286,0,0,0.039647577,0,0.198237885,0.017621145,0,0,0,0.167400881,0,0
jkimbo,0,0,0,0,0.018644068,0,0,0,0,0.331355932,0,0.012711864,0,0.05,0,0,0
jkingyens,0,0,0,0,0.007738095,0.01547619,0,0.029166667,0.026785714,0.054166667,0.010119048,0.013095238,0,0,0,0.033333333,0
jkjuopperi,0,0.105601469,0,0,0,0.026629936,0,0,0.011937557,0.004591368,0,0.017447199,0,0.081726354,0.022956841,0,0
jkk,0,0,0,0,0.014760148,0,0,0,0.00295203,0.070110701,0,0.01402214,0,0,0.011070111,0,0
jknipp,0,0,0.001885607,0,0,0,0,0.014456317,0.003142678,0.059710874,0,0.003771213,0,0,0.03645506,0,0
jkogara,0,0.023664122,0,0.012977099,0,0,0,0.019083969,0.009923664,0.055725191,0,0,0,0.028244275,0.145038168,0,0
jkozera,0,0.017264276,0,0.029216467,0,0.005976096,0,0,0.016600266,0.081009296,0.013944223,0,0,0.099601594,0.013280212,0,0
jkp,0,0.03633218,0,0.046712803,0,0,0,0,0,0.131487889,0.031141869,0,0,0.046712803,0.041522491,0,0
jkrage,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029850746,0,0,0
jkrems,0,0,0,0.018455229,0,0,0,0.015037594,0.024606972,0.285030759,0,0,0,0.012303486,0.014354067,0,0
jkudish,0,0,0,0,0,0,0,0,0,0.134228188,0,0.147651007,0,0,0,0,0
jkuhnert,0,0,0,0,0,0,0,0,0.181818182,0.090909091,0,0,0,0,0,0,0
jl322137,0.011921459,0.023141655,0,0,0,0,0,0,0.022440393,0.007713885,0.121318373,0.00911641,0,0,0,0.187237027,0
jlahijani,0,0,0,0,0,0,0,0,0,0.034482759,0,0.103448276,0,0,0,0,0
jlcampana,0,0,0,0,0.019257221,0,0,0,0.034387895,0.291609354,0.132049519,0,0,0.024759285,0,0,0
jlhawn,0,0,0,0.010540184,0.000658762,0.211462451,0,0,0,0.015151515,0,0,0,0.054018445,0,0,0
jlillyreed,0,0,0,0,0,0,0,0.067114094,0.060402685,0.020134228,0,0.181208054,0,0.013422819,0,0,0
jljorgenson18,0,0,0,0,0.046153846,0,0,0,0.076923077,0.246153846,0,0,0,0,0.046153846,0,0
jlneder,0,0.056100982,0,0.01542777,0.022440393,0.018232819,0,0,0.124824684,0,0,0,0,0.021037868,0,0,0
jlongster,0,0,0,0.010526316,0.028070175,0,0,0,0.013333333,0.205614035,0.009122807,0,0,0.002105263,0,0,0
jlongtine,0,0,0,0.021885522,0.074074074,0.005050505,0,0,0,0.023569024,0,0,0,0.01010101,0.090909091,0,0
jlowgren,0,0,0,0,0,0,0,0,0,0.286956522,0,0,0,0,0.026086957,0.1,0
jlowin,0,0,0,0.015053763,0,0,0,0,0,0,0,0,0,0.382795699,0,0,0
jlsync,0,0,0,0.006779661,0,0,0,0,0,0.029661017,0.009322034,0,0,0,0.312711864,0,0
jlundh,0,0,0.25,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0
jm,0,0,0,0,0,0.018123667,0,0,0,0,0,0,0,0,0.466950959,0,0
jmacias,0,0,0.027726433,0,0.005545287,0,0,0,0.051756007,0.057301294,0,0,0,0,0,0,0
jmacsupernerd,0,0.004405286,0,0,0,0,0,0.017621145,0.273127753,0.039647577,0.0969163,0,0,0,0,0,0
jmah,0,0.038043478,0,0.035714286,0.017857143,0,0,0,0,0,0.187111801,0,0,0.049689441,0.01863354,0.072981366,0
jmanuelrosa,0,0,0,0,0.016144349,0,0,0.018043685,0,0.238366572,0.001899335,0,0,0.02374169,0,0,0
jmarini,0,0.06185567,0,0.010309278,0,0,0,0,0,0,0,0,0,0.195876289,0,0,0
jmarkovic,0,0,0,0,0,0,0,0,0.128099174,0.053719008,0,0,0,0.053719008,0,0,0
jmas,0,0,0,0.026831785,0.012383901,0,0,0,0.002063983,0.351909185,0.013415893,0.048503612,0,0,0,0,0
jmatsu,0,0,0,0,0,0.026714159,0,0,0.090828139,0,0,0,0,0,0.031166518,0,0
jmatt,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032731377,0.023702032,0,0
jmazzi,0,0,0,0,0,0,0,0,0,0.015701668,0,0,0,0.019627085,0.3562316,0,0
jmc734,0,0,0,0.035349568,0.018853103,0,0,0.036135114,0.038491752,0.026708562,0,0.013354281,0,0.199528672,0,0,0
jmcneese,0,0,0,0,0,0,0,0,0,0.202020202,0,0.106060606,0,0,0,0,0
jmdobry,0,0,0,0,0.016314199,0,0,0.005438066,0,0.254984894,0,0,0,0.022960725,0,0,0
jmealo,0,0.018531718,0,0,0,0,0.006414825,0,0,0.198146828,0,0.017106201,0,0.017818959,0,0,0
jmeosbn,0.029050279,0.033519553,0,0.018994413,0.192178771,0,0,0.02122905,0,0.043575419,0.02122905,0,0,0.041340782,0.088268156,0,0
jmervine,0,0,0,0,0,0.093596059,0,0,0,0.073891626,0,0,0,0,0.096059113,0,0
jmettraux,0,0,0,0,0,0,0,0.054224464,0,0.047919294,0,0,0,0,0.36443884,0,0
jmftrindade,0,0,0,0.113207547,0,0.067924528,0,0,0.011320755,0,0,0,0,0.090566038,0.026415094,0,0
jmfurlott,0,0.002386635,0,0,0.004176611,0,0,0,0.009546539,0.205847255,0,0,0,0.016109785,0,0,0
jmg,0,0.005498822,0,0,0,0,0,0,0.033778476,0.133542812,0,0,0,0.26787117,0.00392773,0,0
jmiedel,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0.044444444,0,0,0
jmike,0,0,0,0,0.00610687,0,0,0,0,0.18778626,0,0,0,0,0,0,0
jmillerdesign,0,0,0,0,0,0,0,0,0,0.150517404,0,0.215428034,0,0.014111007,0,0,0
jmillsy,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0.25,0,0
jminer,0,0.016949153,0,0,0,0,0,0,0.059322034,0,0.016949153,0,0,0,0,0,0
jmiziolek,0,0,0,0,0,0,0,0,0,0.299270073,0,0.054744526,0,0,0,0,0
jmm,0,0,0,0,0.013931889,0,0,0,0,0.335139319,0,0.00619195,0,0,0,0,0
jmnwong,0,0.017094017,0,0,0,0,0,0,0.196581197,0,0,0,0,0.316239316,0,0,0
jmonroe,0,0,0,0,0,0,0,0,0,0,0.029411765,0.088235294,0,0,0,0.294117647,0
jmonteiro,0,0,0,0,0,0,0,0.056818182,0,0.022727273,0,0,0,0,0.363636364,0,0
jmoussalli,0,0,0,0,0,0,0,0,0.714285714,0,0,0,0,0,0,0,0
jmschneider,0,0,0,0,0,0,0,0,0,0.196078431,0,0.009803922,0,0,0,0,0
jmstout,0,0,0,0,0,0,0,0,0,0.247619048,0,0,0,0,0,0,0
jmvallet,0,0,0,0,0,0,0,0,0,0.088235294,0,0,0,0,0.323529412,0,0
jmwohl,0,0.007092199,0,0,0.019148936,0,0,0,0.021276596,0.253900709,0,0.007801418,0,0,0,0,0
jmz-b,0,0.085714286,0,0,0.014285714,0,0,0.007142857,0,0,0,0,0,0.128571429,0,0,0
jnachtigall,0,0,0,0.036561265,0,0,0,0,0.002964427,0.111660079,0,0.070158103,0,0.110671937,0,0,0
jnareb,0,0.026209677,0,0.030241935,0.026209677,0,0,0.02016129,0.04233871,0.028225806,0,0,0,0,0.002016129,0,0
jnarowski,0,0,0,0,0,0,0,0,0,0.119546248,0,0,0,0,0.191972077,0,0
jnehlmeier,0,0,0,0,0.140350877,0,0,0,0.438596491,0,0,0,0,0,0,0,0
jnettome,0,0,0,0.013303769,0.024390244,0,0,0,0.027716186,0.105321508,0,0.042128603,0,0.001108647,0.094235033,0,0
jnewland,0,0,0,0.022680412,0,0,0,0,0,0.043298969,0,0,0,0.094845361,0.25257732,0,0
jney,0,0.031358885,0,0,0.010452962,0,0,0,0,0.222125436,0,0,0,0,0.037456446,0,0
jnicklas,0,0,0,0,0,0,0,0,0,0.049879324,0,0,0,0,0.293644409,0,0
jnjosh,0,0.011589404,0,0,0,0,0,0.067880795,0,0.032284768,0.288907285,0,0,0,0.014072848,0,0
jnorthrup,0,0.022947926,0,0.024713151,0,0,0,0,0.230361871,0.051191527,0,0,0,0.014121801,0,0,0
jnovatnack,0,0,0,0,0.090909091,0,0,0,0,0.127272727,0,0,0,0.345454545,0,0,0
jnsquire,0,0.146892655,0,0,0,0,0.050847458,0,0,0.13559322,0,0,0,0,0.04519774,0,0
jnstq,0,0,0,0,0,0,0,0,0,0.016730038,0,0,0,0,0.294296578,0,0
jnunemaker,0,0,0,0,0,0,0,0,0,0.057318321,0,0,0,0.012282497,0.373592631,0,0
jnv,0,0,0,0,0,0,0,0,0,0.073512252,0,0,0,0.060676779,0.056009335,0,0
jo,0,0,0,0,0.013970588,0,0,0.010294118,0,0.269852941,0,0.002941176,0,0.005882353,0.014705882,0,0
joacim-boive,0,0,0,0,0,0,0,0.029045643,0,0.211618257,0,0,0,0.053941909,0.014522822,0,0
joakim,0,0,0,0.043956044,0.071428571,0,0,0,0,0.294871795,0,0.029304029,0,0.034798535,0.045787546,0,0
joannou,0,0,0,0,0,0,0,0,0,0.089795918,0,0,0,0,0.208163265,0,0
JoanZapata,0,0,0,0,0.005847953,0,0,0,0.155945419,0.038986355,0,0,0,0,0,0,0
joaobborges,0,0,0,0,0.134453782,0,0,0.092436975,0,0.067226891,0,0,0,0,0,0,0
joaocunha,0,0,0,0,0.056061668,0,0,0.019621584,0.006306938,0.195515067,0,0,0,0,0.003503854,0,0
joaofs,0,0,0.099415205,0.029239766,0,0.040935673,0,0,0,0.040935673,0,0,0,0.093567251,0,0,0
joaopms,0,0.038461538,0,0,0.176923077,0.042307692,0,0.026923077,0.034615385,0.169230769,0,0.003846154,0,0,0,0,0
joaosamouco,0,0,0,0,0,0,0,0.021810251,0,0.224645583,0,0.007633588,0,0,0,0,0
joaosoda,0,0,0,0,0,0.024305556,0,0,0,0.107638889,0,0.267361111,0,0.041666667,0,0,0
joaovitor,0,0,0,0,0,0,0,0,0.016203704,0.032407407,0,0,0,0.113425926,0.106481481,0,0
jobi,0,0.025390625,0,0.056640625,0.03515625,0.154296875,0,0,0.0859375,0,0.06640625,0.02734375,0,0,0,0,0
jochenschneider,0,0.009689922,0,0.042635659,0,0,0,0,0.031007752,0,0,0,0,0.001937984,0.050387597,0.023255814,0
